coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
neutral,yes,LoveOfLexi16,0,"#Coachella2015 I would only miss school on Friday, but missing school means more work so.... I'll try to go next year😊",,2015-01-06 13:24:46 -0800,552576534406369280,"L.A/Valley, California",
neutral,yes,_OxMalii,0,So I have two months and few weeks to get the money I need to get #Help #Coachella2015,,2015-01-06 13:23:59 -0800,552576335030546432,eating corn with miley. ,
neutral,yes,handbagheaven,0,The lineup for @coachella is out!! Who are you excited to see?? #coachella #Coachella2015 #coachellafashion #music,,2015-01-06 13:23:55 -0800,552576319473451008,"SLC, UT",Eastern Time (US & Canada)
neutral,yes,mollipdubs,0,brb taking out a loan and getting a second job @coachella #Coachella2015 http://t.co/qHdEnwUXeA,,2015-01-06 13:22:20 -0800,552575918682943488,:: higher state of mind ::,Eastern Time (US & Canada)
neutral,yes,LADYTRISHAXOXO,0,"AND THE BIGGEST HEADLINER OF #COACHELLA2015:

FASHION.",,2015-01-06 13:21:58 -0800,552575827477413888,"✨BAE AREA, HELLAFORNIA✨",Pacific Time (US & Canada)
neutral,yes,PastTenseOfHold,0,#Coachella2015: the year #deephouse took over @coachella,,2015-01-06 13:21:01 -0800,552575587840032768,,Pacific Time (US & Canada)
neutral,yes,HanahSchrader,1,RT @891thePoint: Check out who is headlining #Coachella2015 HERE --&gt; http://t.co/YuM93u19Ss,,2015-01-06 13:20:31 -0800,552575463584202752,-417-,Central Time (US & Canada)
neutral,yes,albionit,0,Who wants to go? #COACHELLA2015 http://t.co/IujUjcA8k5,,2015-01-06 13:20:02 -0800,552575341429264384,"Miami, FL",Eastern Time (US & Canada)
neutral,yes,JenniferConnor,0,#Coachella2015 though,,2015-01-06 13:20:01 -0800,552575338984013824,"Offaly, Ireland ",Dublin
neutral,yes,fridarawr,0,"Why must the rates go up, and the rooms be full? #coachella #Coachella2015 #thingsIhateaboutcoachella #whycoachella",,2015-01-06 13:18:23 -0800,552574927161667584,San Diego,
neutral,yes,denisemarie_h,0,That lineup tho #Coachella2015 #letsgetweird,,2015-01-06 13:17:17 -0800,552574648706015232,,Pacific Time (US & Canada)
neutral,yes,nahal_xo,0,That @coachella line up though!! #ineedtogo #Coachella2015,,2015-01-06 13:16:25 -0800,552574433022337024,,Pacific Time (US & Canada)
neutral,yes,dominiquefong,1,Won’t be there this yr:( MT @MyDesert: The #Coachella2015 lineup is here!!! : http://t.co/PzwlYqIm65 @Coachella http://t.co/FH5o8mmCHa,,2015-01-06 13:15:35 -0800,552574222636048384,"Palm Springs, CA",Pacific Time (US & Canada)
neutral,yes,iamnotajerk,0,@KillerMikeGTO see you in the desert homey 👉💎 #RTJ #Coachella2015,,2015-01-06 13:13:47 -0800,552573768238120960,Stankonia,Eastern Time (US & Canada)
neutral,yes,kennypdrumz,0,The only #Coachella2015 artist you should be talking about is Brant Bjork. #BROS,,2015-01-06 13:13:10 -0800,552573614856634368,The Jersey Shore,Eastern Time (US & Canada)
neutral,yes,SteveCizzle,0,".@AZEALIABANKS You must find a way to perform ""Slow Hands"" with them... @Interpol #Coachella2015","[39.94832008, -75.14468654]",2015-01-06 13:12:42 -0800,552573497516752896,"Philadelphia, PA",Atlantic Time (Canada)
neutral,yes,laurarabehl,1,I'm only going for Lil B #Coachella2015,,2015-01-06 13:12:05 -0800,552573339063947264,,Central Time (US & Canada)
neutral,yes,sandramorones91,0,Thinking of going to #Coachella2015 hmmm..,,2015-01-06 13:11:14 -0800,552573126127538176,,
neutral,yes,SoFarChris,0,Tight RT @2DOPEposts: Drake will headline the 2015 @Coachella festival. http://t.co/Q795L0t8NK #Coachella2015 http://t.co/spwgMTM6a2,,2015-01-06 13:10:10 -0800,552572860699779072,9 one 4,Eastern Time (US & Canada)
neutral,yes,JVR24_,0,I wonder who are they going to add at the last minute. Last year we got Julian Casablancas and The Pixies. #Coachella2015,,2015-01-06 13:09:46 -0800,552572758924619776,90011,Alaska
neutral,yes,christinewang12,0,"#Coachella2015 lineup was announced. When did it become ""almost festival season"" again? Damn, I'm getting old. #didntmyearsjustrecover",,2015-01-06 13:09:10 -0800,552572608869576704,,
neutral,yes,IKahler15,0,@LILBTHEBASEDGOD IS PREFORMING AT #Coachella2015,,2015-01-06 13:08:29 -0800,552572434491375616,"Grand Island,Nebraska",Central Time (US & Canada)
neutral,yes,jasminegar,0,"The lineup is alright, I'd only go to see @brandnewrock #Coachella2015",,2015-01-06 13:08:19 -0800,552572391662944256,CA,Pacific Time (US & Canada)
neutral,yes,Riskee,0,"I think I'm too old for #Coachella2015 I don't want to see any. Well, pay.  Maybe Florence if it was free.  #AC/DC isn't one going mad?",,2015-01-06 13:07:33 -0800,552572199727427584,,Arizona
neutral,yes,BONNILYN_LA2014,0,#Coachella2015   bring back TUPAC....,,2015-01-06 13:06:54 -0800,552572036225445888,,Pacific Time (US & Canada)
neutral,yes,machavelli_,0,Who's telling the truth??? #Coachella2015 http://t.co/auyUI73N4j,,2015-01-06 13:06:52 -0800,552572028721455104,,Arizona
neutral,yes,mchungphoto,3,PHOTOS: A look at some of the bands who will be at @coachella #Coachella2015  http://t.co/jIc6EbrCTI via @mydesert http://t.co/LMFwtNYnvu,,2015-01-06 13:06:06 -0800,552571833334394880,"Palm Springs, CA",Alaska
neutral,yes,allanlam3k,0,Where's @kanyewest at tho?! #Coachella2015,,2015-01-06 13:02:26 -0800,552570912839450624,Yay Areaaaaaa,
neutral,yes,allanlam3k,0,Where's @G_Eazy tho?! #Coachella2015,,2015-01-06 13:01:57 -0800,552570793079496704,Yay Areaaaaaa,
neutral,yes,Tee_Ctmd2,1,RT @__LightsPlease: I'm here for this RT @Raury: Who's responsible... 😂😂😂 #Coachella2015 http://t.co/6m7zEP9Df0,,2015-01-06 13:01:45 -0800,552570738839130112,,Central Time (US & Canada)
neutral,yes,JaemieSures,0,Who is going? #Coachella2015 http://t.co/fWRQSVaIWQ,,2015-01-06 13:01:29 -0800,552570673571188736,Vancouver,Pacific Time (US & Canada)
neutral,yes,Artscphoto,1,RT @JCMaherPhoto: .@Coachella has released it's lineup for this years festival! Check it out! #Coachella2015 Coachella #coachellalineup htt…,,2015-01-06 13:00:17 -0800,552570370130059264,,Pacific Time (US & Canada)
neutral,yes,PatNasty24,0,"Drake
Action Bronson
Ab-Soul
Vic Mensa
Rakewon
Ghostface

The Full #Coachella2015 lineup: http://t.co/Ms34FUUtiW http://t.co/L5mQYZ8lSL",,2015-01-06 12:59:13 -0800,552570104597454848,704 - 843 - 757,Eastern Time (US & Canada)
neutral,yes,RyanPatrick1984,0,"And all of the sudden everyone is an AC/DC fan. ""No dude seriously they've been one my favorite bands since I was 15"" #Coachella2015",,2015-01-06 12:57:09 -0800,552569582423388160,San Diego,Pacific Time (US & Canada)
neutral,yes,ohmoses,1,I'm not friends with people who love the Sahara Tent... #Coachella2015,,2015-01-06 12:55:29 -0800,552569164859047936,Coachella...,Pacific Time (US & Canada)
neutral,yes,ElWilbur,1,"RT @Dear_Tessa: Sun babies, UNITE!!!🌻🎡🐌🌞💕
#Coachella2015",,2015-01-06 12:55:17 -0800,552569114560966656,Whittier,Pacific Time (US & Canada)
neutral,yes,laurenmrhoades,1,RT @cwagss_: Still about #Brookesheadonastick #Coachella2015 tho,,2015-01-06 12:54:19 -0800,552568871379419136,,Arizona
neutral,yes,UBetterCCMe,0,"@SmallsLeek3 RT @PatNasty24: #Coachella2015 #Coachella | live life while you can. See u in Indio, (cont) http://t.co/uSLVZm2bei",,2015-01-06 12:53:46 -0800,552568731940175872,In the kitchen,Eastern Time (US & Canada)
neutral,yes,Hollywood_Sound,1,Steely Dan is trending on twitter... never thought I would type that sentence. #coachella2015,,2015-01-06 12:52:43 -0800,552568467342508032,"Hollywood, CA ",
neutral,yes,nancygrim19,0,Waiting for the inevitable #Coachella2015 tweet from @HEFFRONDRIVE unless it has already happened then my bad.... 😁,,2015-01-06 12:52:06 -0800,552568313143099392,Happily lost in my feelings ,Central Time (US & Canada)
neutral,yes,MattISFunny,2,RT @EarlSkakel: ATTN LA HIPSTER COMICS..#ACDC is headlining #Coachella2015 so while you are doing drugs listening to EMO Bands look 4 me at…,,2015-01-06 12:50:58 -0800,552568025216339968,The Los Angeles. ,Pacific Time (US & Canada)
neutral,yes,QuintessenceRec,0,#COACHELLA2015 Line Up http://t.co/13CxsBkLJQ,,2015-01-06 12:50:19 -0800,552567864528736256,,Paris
neutral,yes,karmacmt,2,Anyone from #texas plan on attending to #Coachella2015 ?? #coachella #texas #2015,,2015-01-06 12:48:45 -0800,552567469433716736,México.,Eastern Time (US & Canada)
neutral,yes,anassar7,0,honestly couldn't be more stoked that someone from CCA '10 is making it big @RynWeaver #Coachella2015,,2015-01-06 12:48:37 -0800,552567436537389056,"austin, tx",Pacific Time (US & Canada)
neutral,yes,MrRussellMills,0,JUST ADDED: BOZ SCAGGS!! #coachella #Coachella2015,,2015-01-06 12:48:30 -0800,552567404933312512,"Los Angeles, CA",
neutral,yes,keepyoukompani,0,Why is this lineup bananas! ? 🍌🍌 #Coachella2015,,2015-01-06 12:47:33 -0800,552567167099482112,Los Angeles ,
neutral,yes,ElszacWebsites,1,"RT @KaitMoffatt: Is it acceptable behavior for me to go to #Coachella2015 just to see Jack White, then leave?",,2015-01-06 12:46:37 -0800,552566932344274944,"Brisbane, Queensland, Ausralia",
neutral,yes,pelon_2213,0,Really drake as headline at #Coachella2015,,2015-01-06 12:45:13 -0800,552566578705743872,Coachella,
neutral,yes,mcbethjane,0,#TouchéAmoré and #BrandNew are playing #Coachella2015 ?? #punksnotdead,,2015-01-06 12:45:03 -0800,552566538881232896,,
neutral,yes,averycook15,0,Wishing that I could go to #Coachella2015 😔😔,,2015-01-06 12:44:45 -0800,552566463098126336,,
neutral,yes,ShowAndTelleee,0,Like why do bad things happen to good people? #Coachella2015 @maddog_524 @DeFeliceNavidad @ZaynabTawil,,2015-01-06 12:44:37 -0800,552566427832430592,,
neutral,yes,AshleyGummerson,0,"Down In The City: Coachella 2015 Lineup Announced 
#coachella #coachellalineup #coachella2015
http://t.co/iAjEAttwYh",,2015-01-06 12:44:19 -0800,552566353446440960,Southern California,Pacific Time (US & Canada)
neutral,yes,RealRics1966,0,Someone's already Tryna convince me #Coachella2015 http://t.co/9ge3jTWPMQ,,2015-01-06 12:44:04 -0800,552566291433680896,the sunshine state ☀,Pacific Time (US & Canada)
neutral,yes,ayey0b,1,Whoever has weekend 2 tickets but want to go weekend 1 I'm down too swap!  #Coachella2015,,2015-01-06 12:43:16 -0800,552566088999780352,,Pacific Time (US & Canada)
neutral,yes,justgemmaa,0,Seriously tho #coachella2015,,2015-01-06 12:42:55 -0800,552566001775038464,"Vancouver, BC",Pacific Time (US & Canada)
neutral,yes,LA_Connoisseur,0,This just happened! #jackwhite #acdc #drake #Coachella2015 http://t.co/zHCKmBbaul,,2015-01-06 12:42:28 -0800,552565888369430528,Los Angeles,Alaska
neutral,yes,Paris365,0,The complete Coachella 2015 line-up unveiled: http://t.co/EMVlzDK2Ou #Coachella2015 #Coachella #breakingnews,,2015-01-06 12:42:02 -0800,552565777023635456,"Near Boston, Massachusetts",Eastern Time (US & Canada)
neutral,yes,Favisilence,1,RT @loudlightnews: Click on the link (or the picture) to see the #Coachella2015 Lineup @coachella http://t.co/LF5zt3K7a9 http://t.co/swzBfN…,,2015-01-06 12:41:32 -0800,552565653014872064,Internet,Mountain Time (US & Canada)
neutral,yes,MightBeKoi,0,“@Raury: Who's responsible... 😂😂😂 #Coachella2015 http://t.co/kxEDL8094K” @fakemikemulloy this guy,,2015-01-06 12:40:53 -0800,552565487717322752,,Central Time (US & Canada)
neutral,yes,Onefourfiveone,0,"AC/DC is headlining #Coachella2015 I really hope #KanyeWest is there to give that ""unknown"" band a boost.","[0.0, 0.0]",2015-01-06 12:40:31 -0800,552565398915543040,"Norman, OK",Central Time (US & Canada)
neutral,yes,pjlove10,0,"My God, can people live? If people wanna go to #Coachella2015 who gives a shit. Different strokes. Ya'll showing your age.",,2015-01-06 12:40:19 -0800,552565344942825472,Instagram: pjlove10,Pacific Time (US & Canada)
neutral,yes,nylecojxx,0,“@kaskade: “@Forever21: The lineup is here! #Coachella2015 ” Cue the flower headband display front + center!” https://t.co/tQhm9DwIHQ,,2015-01-06 12:39:01 -0800,552565021197074432,,Pacific Time (US & Canada)
neutral,yes,G2FLY_,0,It's that type of year when people fake like the listen to or even know what indie music but hey that's them #Coachella2015,,2015-01-06 12:38:45 -0800,552564953023279104,,Quito
neutral,yes,_kavya_,0,"If you could only go to one day of #Coachella2015, which day would you choose? http://t.co/dfu0MOa1oL",,2015-01-06 12:38:29 -0800,552564884316372992,London,London
neutral,yes,LuciaaaNguyennn,0,"Hozier, Marina &amp; the Diamonds, the Weeknd, Clean Bandit, Gorgon City and MØ are all gonna be at #COACHELLA2015 😩😭😍",,2015-01-06 12:38:03 -0800,552564775914180608,Calgary,Mountain Time (US & Canada)
neutral,yes,j6391,0,Drake better bring Lil Wayne with him! #justsayin #Coachella2015 #LilWayne,,2015-01-06 12:36:33 -0800,552564400406933504,,
neutral,yes,miriaamxxo,1,RT @samdillon24: Drake did say we already got spring 2015 poppin.. #Coachella2015,,2015-01-06 12:34:58 -0800,552563999276294144,"San Diego, CA",
neutral,yes,welistenhear,1,RT @bens_the_best: .@Coachella reveals 2015 lineup http://t.co/vqt20i4RUJ #Coachella2015 #Coachella,,2015-01-06 12:34:52 -0800,552563975003852800,TX/NYC/CA/CO/OR/MA,Eastern Time (US & Canada)
neutral,yes,iizzzyyy_1,0,2015 line up #Coachella2015 http://t.co/py75Z4LJBH,,2015-01-06 12:34:23 -0800,552563855511912448,,
neutral,yes,Philip_Albert,0,@tillaarce Who'd you have in Mind? #coachella2015,,2015-01-06 12:28:48 -0800,552562447098605568,"London, Great Britain ",Eastern Time (US & Canada)
neutral,yes,rownage,0,#Coachella2015 Carly and the Hawk Clit Factory,,2015-01-06 12:26:53 -0800,552561964489375744,"656 Lincoln Blvd, names murphy",Eastern Time (US & Canada)
neutral,yes,mitchjackson,0,"To go or not to go? #Coachella2015 lineup announced! AC/DC, Steely Dan, Drake among headliners http://t.co/hJlNOuOy5T",,2015-01-06 12:26:20 -0800,552561825813114880,USA,Pacific Time (US & Canada)
neutral,yes,Lwigui,0,Festival lineup announced for Coachella Valley Music &amp; Arts Festival 2015 | News - Home http://t.co/rwr7ICZpP4 #Coachella2015,,2015-01-06 12:26:18 -0800,552561817889673216,"Palm Desert,CA",Pacific Time (US & Canada)
neutral,yes,SaraElizabetth,0,I'm gonna see my bae @Drrake  and @theweeknd at #Coachella2015,,2015-01-06 12:25:47 -0800,552561689917669376,wonderlust,Eastern Time (US & Canada)
neutral,yes,rownage,0,#Coachella2015 Damon Wayans (DJ set),,2015-01-06 12:25:23 -0800,552561588969168896,"656 Lincoln Blvd, names murphy",Eastern Time (US & Canada)
neutral,yes,rownage,0,#Coachella2015 Archery for Lions,,2015-01-06 12:24:53 -0800,552561464486416384,"656 Lincoln Blvd, names murphy",Eastern Time (US & Canada)
neutral,yes,rownage,0,#Coachella2015 Raeltor,,2015-01-06 12:24:18 -0800,552561314548445184,"656 Lincoln Blvd, names murphy",Eastern Time (US & Canada)
neutral,yes,FatsDominobi,0,Is steely Dan gonna be hologram? #Coachella2015,,2015-01-06 12:23:51 -0800,552561204091031552,,Pacific Time (US & Canada)
neutral,yes,rownage,0,#Coachella2015 Poolside Future,,2015-01-06 12:23:10 -0800,552561029084090368,"656 Lincoln Blvd, names murphy",Eastern Time (US & Canada)
neutral,yes,taky0n,1,So who on the #Coachella2015 lineup is death grips under a different name?,,2015-01-06 12:23:09 -0800,552561027590946816,Boston,Arizona
neutral,yes,rownage,0,#Coachella2015 Merriam Fitzwater and the Tumbling Ruckus,,2015-01-06 12:22:53 -0800,552560958326206464,"656 Lincoln Blvd, names murphy",Eastern Time (US & Canada)
neutral,yes,WunderLogik,0,https://t.co/MatdFVLKcq #Coachella #Coachella2015 listen to this on your #Walkman #WunderLogik Hall of Fame #illuminati #firstprinciple,,2015-01-06 12:22:35 -0800,552560884128550912,International,Nuku'alofa
neutral,yes,hotelheata,0,@eleven8 what r ur thots on this #Coachella2015  line up,,2015-01-06 12:22:20 -0800,552560819456593920,,
neutral,yes,remaayschift,0,@Drake will be at #Coachella2015 how do I go!?!?!,,2015-01-06 12:21:53 -0800,552560708601524224,,Quito
neutral,yes,_Minnai,1,RT @DripSwimwear: #Dripswimwear paired with a cute pair of cut offs is the perfect #Coachella2015 outfit ! ❤️,,2015-01-06 12:21:00 -0800,552560487251316736,Houstalantavegas,Quito
neutral,yes,GlitterDoll103,0,"when the lineup hot af, but you're not attending... #Coachella2015",,2015-01-06 12:20:50 -0800,552560443185975296,Little Lady in a Louboutin ,Central Time (US & Canada)
neutral,yes,jewgravy,0,"""Put me in Coachella.""

--John Fogerty to manager

#coachella #Coachella2015 #coachellalineup",,2015-01-06 12:20:17 -0800,552560304911958016,Depends where I am.,
neutral,yes,minarosee,0,Let's go 😍🙌 #Coachella2015 http://t.co/EdxWk25wGM,,2015-01-06 12:19:39 -0800,552560145381605376,SoCal has my,
neutral,yes,LilAndy19,0,"#Coachella2015 Lineup Revealed: AC/DC, #Drake &amp; Jack White Headlining http://t.co/SvNBhJkYaf (via @billboard) #Coachella",,2015-01-06 12:19:13 -0800,552560035377590272,"Distrito Capital, Venezuela",Eastern Time (US & Canada)
neutral,yes,loudlightnews,1,Click on the link (or the picture) to see the #Coachella2015 Lineup @coachella http://t.co/LF5zt3K7a9 http://t.co/swzBfNDd0G,,2015-01-06 12:18:38 -0800,552559889072263168,The Internet,Arizona
neutral,yes,AliceRadio,1,"The #Coachella2015 lineup is here! It's got AC/DC, Drake as a headliner and Steely Dan! (Yes, you read that right).
http://t.co/4SsjuOHpFD",,2015-01-06 12:18:36 -0800,552559879563780096,San Francisco,Pacific Time (US & Canada)
neutral,yes,dariusfequiere,1,Ahh @AZEALIABANKS got top billin over @ActionBronson on the #Coachella2015 lineup 😎 the people have spoken,,2015-01-06 12:18:01 -0800,552559734817955840,"Los Angeles, CA",Pacific Time (US & Canada)
neutral,yes,alaw312,0,"@BeckuhBeck @coachella our boys Oliver &amp; Kygo on that lineup, we going?! #Coachella2015",,2015-01-06 12:17:58 -0800,552559722852020224,"Tampa, FL ☀",Quito
neutral,yes,Jose_Galvan,0,"#ThanksOBoehner MT @whatsmccracken Can't tell if I'm looking at a fictitious #Coachella2015 concert poster or not. AC/DC, Drake headliners?",,2015-01-06 12:17:56 -0800,552559713292791808,Nor Cal,Pacific Time (US & Canada)
neutral,yes,kayla_boshart,0,Are you excited for #Coachella2015 #ASKSARAI @krazyrayrayy,,2015-01-06 12:17:41 -0800,552559652010229760,,
neutral,yes,StarStuddedLil,0,And the #Coachella2015 lineup has been released 💃,,2015-01-06 12:17:27 -0800,552559590429040640,Los Angeles,Hawaii
neutral,yes,sapathetic,0,jack white!!!!!!! dj snake!!!!! #coachella2015,,2015-01-06 12:16:55 -0800,552559456966680576,location: the 6(17) ,Eastern Time (US & Canada)
neutral,yes,laurensanity,0,"florence + the machine 😩🙌
#Coachella2015",,2015-01-06 12:15:01 -0800,552558979021168640,"los angeles, ca",Pacific Time (US & Canada)
